CSE,2018-2019,3,2,2,Tuesday,1,Linux internals,16CSE092,11:00 AM - 12:00 PM
CSE,2018-2019,3,2,2,Tuesday,1,Web Technologies,00CSE007,12:00 PM - 01:00 PM
CSE,2018-2019,3,2,2,Tuesday,2,Data Mining ,17CSE033,01:40 PM - 03:40 PM
CSE,2018-2019,3,2,2,Wednesday,3,Lab(Data Mining and Analytics ),17CSE033,10:00 AM - 01:00 PM
CSE,2018-2019,3,2,2,Wednesday,3,Lab(Web Technologies),00CSE007,10:00 AM - 01:00 PM
CSE,2018-2019,3,2,2,Wednesday,2,Open elective(Introduction to Geographical Information system),,01:40 PM - 03:40 PM
CSE,2018-2019,3,2,2,Wednesday,2,Open elective(Energy Auditing Conservation and Management),,01:40 PM - 03:40 PM
CSE,2018-2019,3,2,2,Wednesday,2,Open elective(Optimization Techniques),,01:40 PM - 03:40 PM
CSE,2018-2019,3,2,2,Wednesday,2,Open elective(Introduction to Micro Processers and Controllers),,01:40 PM - 03:40 PM
CSE,2018-2019,3,2,2,Wednesday,2,Open elective(Lab View Programming),,01:40 PM - 03:40 PM
CSE,2018-2019,3,2,2,Wednesday,2,Open elective(Modern Automaotive Technologies),,01:40 PM - 03:40 PM
CSE,2018-2019,3,2,2,Wednesday,2,Open elective(Entrepreneurship),,01:40 PM - 03:40 PM
CSE,2018-2019,3,2,2,Thursday,1,Data Mining ,17CSE033,10:00 AM - 11:00 AM
CSE,2018-2019,3,2,2,Thursday,1,Linux internals,16CSE092,11:00 AM - 12:00 PM
CSE,2018-2019,3,2,2,Thursday,1,Introduction to Analytics,17CSE017,12:00 PM - 01:00 PM
CSE,2018-2019,3,2,2,Thursday,3,Lab(Linux Internals),16CSE092,01:40 PM - 04:40 PM
CSE,2018-2019,3,2,2,Thursday,3,Lab(Web Technologies),00CSE007,01:40 PM - 04:40 PM
CSE,2018-2019,3,2,2,Friday,1,Data Mining ,17CSE033,10:00 AM - 11:00 AM
CSE,2018-2019,3,2,2,Friday,1,Introduction to Analytics,17CSE017,11:00 AM - 12:00 PM
CSE,2018-2019,3,2,2,Friday,1,Web Technologies,00CSE007,12:00 PM - 01:00 PM
CSE,2018-2019,3,2,2,Friday,1,Linux internals,16CSE092,01:40 PM - 02:40 PM
CSE,2018-2019,3,2,2,Friday,1,Web Technologies,00CSE007,02:40 PM - 03:40 PM
CSE,2018-2019,3,2,2,Saturday,1,Linux internals,16CSE092,10:00 AM - 11:00 AM
CSE,2018-2019,3,2,2,Saturday,1,Data Mining ,17CSE033,11:00 AM - 12:00 PM
CSE,2018-2019,3,2,2,Saturday,1,Introduction to Analytics,17CSE017,12:00 PM - 01:00 PM
CSE,2018-2019,3,2,2,Saturday,1,Web Technologies,00CSE007,01:40 PM - 02:40 PM
